txn_id,account_id,posted_date,amount,merchant,mcc,category_lvl1,category_lvl2
T10603,308207133573,2025-08-29,2648.28,Employer,PAY,Income,Salary
T77401,121702858757,2025-08-02,-2593.0,LandlordRent,HOU,Housing,Rent
T28321,524795742306,2025-08-25,-60.44,Grocer,GRS,Food,Groceries
T04587,308207133573,2025-08-14,-71.88,Grocer,GRS,Food,Groceries
T61875,524795742306,2025-08-17,-111.83,Grocer,GRS,Food,Groceries
T84773,121702858757,2025-08-20,-53.24,Grocer,GRS,Food,Groceries
T76713,121702858757,2025-08-12,-111.49,Grocer,GRS,Food,Groceries
T12474,308207133573,2025-08-11,-94.54,Grocer,GRS,Food,Groceries
T08985,524795742306,2025-08-17,-114.22,Grocer,GRS,Food,Groceries
T71557,524795742306,2025-08-19,-109.39,Grocer,GRS,Food,Groceries
T81851,524795742306,2025-08-04,-55.05,Restaurant,DIN,Food,Dining
T68417,121702858757,2025-08-04,-52.2,Restaurant,DIN,Food,Dining
T49998,121702858757,2025-08-21,-45.86,Restaurant,DIN,Food,Dining
T61885,121702858757,2025-08-03,-51.16,Restaurant,DIN,Food,Dining
T24763,121702858757,2025-08-19,-28.75,Restaurant,DIN,Food,Dining
T15205,524795742306,2025-08-15,-124.05,Pepco,UTL,Utilities,Pepco
T74395,308207133573,2025-08-15,-137.79,Verizon,UTL,Utilities,Verizon
T60686,121702858757,2025-09-15,2143.39,Employer,PAY,Income,Salary
T73310,524795742306,2025-09-29,2724.28,Employer,PAY,Income,Salary
T13952,524795742306,2025-09-02,-2307.0,LandlordRent,HOU,Housing,Rent
T55432,524795742306,2025-09-08,-76.88,Grocer,GRS,Food,Groceries
T58590,121702858757,2025-09-09,-39.0,Grocer,GRS,Food,Groceries
T70110,524795742306,2025-09-05,-25.69,Grocer,GRS,Food,Groceries
T05143,308207133573,2025-09-23,-48.61,Grocer,GRS,Food,Groceries
T03223,524795742306,2025-09-03,-44.6,Grocer,GRS,Food,Groceries
T79321,308207133573,2025-09-22,-41.35,Grocer,GRS,Food,Groceries
T46603,308207133573,2025-09-21,-72.24,Grocer,GRS,Food,Groceries
T20221,524795742306,2025-09-12,-18.15,Restaurant,DIN,Food,Dining
T45588,121702858757,2025-09-26,-29.08,Restaurant,DIN,Food,Dining
T90512,524795742306,2025-09-21,-52.39,Restaurant,DIN,Food,Dining
T41260,524795742306,2025-09-14,-115.48,Pepco,UTL,Utilities,Pepco
T51480,524795742306,2025-09-17,-56.01,Verizon,UTL,Utilities,Verizon
T27854,524795742306,2025-10-15,2588.31,Employer,PAY,Income,Salary
T55921,524795742306,2025-10-29,2552.01,Employer,PAY,Income,Salary
T78055,524795742306,2025-10-02,-2589.0,LandlordRent,HOU,Housing,Rent
T74620,308207133573,2025-10-12,-115.82,Grocer,GRS,Food,Groceries
T45622,308207133573,2025-10-04,-41.5,Grocer,GRS,Food,Groceries
T55580,524795742306,2025-10-12,-29.58,Grocer,GRS,Food,Groceries
T49185,524795742306,2025-10-22,-108.95,Grocer,GRS,Food,Groceries
T90269,524795742306,2025-10-06,-55.71,Grocer,GRS,Food,Groceries
T01274,308207133573,2025-10-14,-62.47,Grocer,GRS,Food,Groceries
T95170,121702858757,2025-10-18,-84.85,Grocer,GRS,Food,Groceries
T43230,308207133573,2025-10-09,-50.29,Grocer,GRS,Food,Groceries
T85911,524795742306,2025-10-26,-29.18,Grocer,GRS,Food,Groceries
T60897,524795742306,2025-10-14,-58.08,Restaurant,DIN,Food,Dining
T53267,308207133573,2025-10-17,-38.04,Restaurant,DIN,Food,Dining
T16229,121702858757,2025-10-08,-55.05,Restaurant,DIN,Food,Dining
T21625,524795742306,2025-10-08,-57.37,Restaurant,DIN,Food,Dining
T35458,121702858757,2025-10-25,-47.39,Restaurant,DIN,Food,Dining
T69414,308207133573,2025-10-05,-57.22,Restaurant,DIN,Food,Dining
T93763,524795742306,2025-10-17,-69.85,Pepco,UTL,Utilities,Pepco
T28642,524795742306,2025-10-20,-60.89,Verizon,UTL,Utilities,Verizon
T05232,619153465976,2024-11-15,2413.51,Employer,PAY,Income,Salary
T45807,619153465976,2024-11-29,2302.79,Employer,PAY,Income,Salary
T97749,338277625676,2024-11-02,-2652.0,LandlordRent,HOU,Housing,Rent
T65291,342393232906,2024-11-21,-33.99,Grocer,GRS,Food,Groceries
T77767,619153465976,2024-11-15,-26.69,Grocer,GRS,Food,Groceries
T06731,338277625676,2024-11-03,-108.19,Grocer,GRS,Food,Groceries
T58972,342393232906,2024-11-06,-109.1,Grocer,GRS,Food,Groceries
T65931,619153465976,2024-11-07,-49.17,Grocer,GRS,Food,Groceries
T29709,342393232906,2024-11-27,-76.2,Grocer,GRS,Food,Groceries
T87505,342393232906,2024-11-08,-38.45,Grocer,GRS,Food,Groceries
T81680,619153465976,2024-11-04,-91.12,Grocer,GRS,Food,Groceries
T11877,619153465976,2024-11-06,-47.76,Grocer,GRS,Food,Groceries
T04999,342393232906,2024-11-05,-39.47,Restaurant,DIN,Food,Dining
T36154,338277625676,2024-11-12,-59.45,Restaurant,DIN,Food,Dining
T38274,338277625676,2024-11-20,-27.02,Restaurant,DIN,Food,Dining
T01448,619153465976,2024-11-15,-162.2,Pepco,UTL,Utilities,Pepco
T73842,619153465976,2024-11-17,-141.41,Verizon,UTL,Utilities,Verizon
T89460,619153465976,2024-12-15,2903.62,Employer,PAY,Income,Salary
T34509,338277625676,2024-12-29,2269.31,Employer,PAY,Income,Salary
T76630,619153465976,2024-12-02,-1816.0,LandlordRent,HOU,Housing,Rent
T19454,342393232906,2024-12-25,-66.17,Grocer,GRS,Food,Groceries
T70280,619153465976,2024-12-19,-54.26,Grocer,GRS,Food,Groceries
T06739,619153465976,2024-12-03,-76.57,Grocer,GRS,Food,Groceries
T66696,342393232906,2024-12-24,-44.66,Grocer,GRS,Food,Groceries
T31610,619153465976,2024-12-23,-33.35,Grocer,GRS,Food,Groceries
T15224,338277625676,2024-12-06,-99.4,Grocer,GRS,Food,Groceries
T77978,338277625676,2024-12-09,-78.28,Grocer,GRS,Food,Groceries
T58905,619153465976,2024-12-18,-21.17,Grocer,GRS,Food,Groceries
T52164,338277625676,2024-12-15,-11.88,Restaurant,DIN,Food,Dining
T11535,619153465976,2024-12-20,-42.36,Restaurant,DIN,Food,Dining
T21888,338277625676,2024-12-22,-20.55,Restaurant,DIN,Food,Dining
T91609,338277625676,2024-12-18,-38.33,Restaurant,DIN,Food,Dining
T53571,342393232906,2024-12-06,-139.41,Pepco,UTL,Utilities,Pepco
T49139,338277625676,2024-12-14,-168.95,Verizon,UTL,Utilities,Verizon
T21534,342393232906,2025-01-15,2187.59,Employer,PAY,Income,Salary
T60307,342393232906,2025-01-29,2929.39,Employer,PAY,Income,Salary
T42725,338277625676,2025-01-02,-2237.0,LandlordRent,HOU,Housing,Rent
T48242,342393232906,2025-01-22,-73.36,Grocer,GRS,Food,Groceries
T73539,342393232906,2025-01-22,-20.63,Grocer,GRS,Food,Groceries
T41261,338277625676,2025-01-23,-22.34,Grocer,GRS,Food,Groceries
T50246,338277625676,2025-01-15,-66.34,Grocer,GRS,Food,Groceries
T64660,338277625676,2025-01-12,-90.21,Grocer,GRS,Food,Groceries
T31430,342393232906,2025-01-21,-100.64,Grocer,GRS,Food,Groceries
T63277,619153465976,2025-01-18,-66.16,Grocer,GRS,Food,Groceries
T87348,619153465976,2025-01-05,-102.68,Grocer,GRS,Food,Groceries
T47371,342393232906,2025-01-21,-83.45,Grocer,GRS,Food,Groceries
T76224,619153465976,2025-01-21,-34.66,Restaurant,DIN,Food,Dining
T95717,338277625676,2025-01-14,-25.68,Restaurant,DIN,Food,Dining
T08691,342393232906,2025-01-27,-21.09,Restaurant,DIN,Food,Dining
T90445,342393232906,2025-01-08,-56.38,Restaurant,DIN,Food,Dining
T62844,342393232906,2025-01-08,-29.24,Restaurant,DIN,Food,Dining
T84051,619153465976,2025-01-20,-70.52,Pepco,UTL,Utilities,Pepco
T64868,338277625676,2025-01-07,-108.31,Verizon,UTL,Utilities,Verizon
T18076,342393232906,2025-02-15,1977.32,Employer,PAY,Income,Salary
T54610,338277625676,2025-03-01,2023.15,Employer,PAY,Income,Salary
T23266,619153465976,2025-02-02,-2102.0,LandlordRent,HOU,Housing,Rent
T91159,342393232906,2025-02-24,-78.16,Grocer,GRS,Food,Groceries
T84400,342393232906,2025-02-20,-93.7,Grocer,GRS,Food,Groceries
T33865,342393232906,2025-02-18,-23.87,Grocer,GRS,Food,Groceries
T78327,619153465976,2025-02-19,-52.91,Grocer,GRS,Food,Groceries
T02610,338277625676,2025-02-23,-81.84,Grocer,GRS,Food,Groceries
T67600,338277625676,2025-02-03,-59.8,Grocer,GRS,Food,Groceries
T85817,619153465976,2025-02-09,-51.3,Restaurant,DIN,Food,Dining
T51510,342393232906,2025-02-23,-41.94,Restaurant,DIN,Food,Dining
T67529,342393232906,2025-02-27,-35.89,Restaurant,DIN,Food,Dining
T58724,619153465976,2025-02-15,-117.17,Pepco,UTL,Utilities,Pepco
T42567,338277625676,2025-02-12,-122.5,Verizon,UTL,Utilities,Verizon
T40824,338277625676,2025-03-15,2647.16,Employer,PAY,Income,Salary
T96545,342393232906,2025-03-29,2820.95,Employer,PAY,Income,Salary
T35079,342393232906,2025-03-02,-2248.0,LandlordRent,HOU,Housing,Rent
T06972,342393232906,2025-03-22,-86.26,Grocer,GRS,Food,Groceries
T22949,342393232906,2025-03-22,-24.63,Grocer,GRS,Food,Groceries
T63459,619153465976,2025-03-22,-30.42,Grocer,GRS,Food,Groceries
T57734,619153465976,2025-03-26,-42.26,Grocer,GRS,Food,Groceries
T62017,619153465976,2025-03-06,-46.09,Grocer,GRS,Food,Groceries
T23400,338277625676,2025-03-16,-38.14,Restaurant,DIN,Food,Dining
T56953,338277625676,2025-03-13,-19.67,Restaurant,DIN,Food,Dining
T28856,338277625676,2025-03-07,-44.81,Restaurant,DIN,Food,Dining
T83332,342393232906,2025-03-14,-142.78,Pepco,UTL,Utilities,Pepco
T46587,338277625676,2025-03-17,-62.71,Verizon,UTL,Utilities,Verizon
T47321,619153465976,2025-04-15,2119.79,Employer,PAY,Income,Salary
T11919,619153465976,2025-04-29,2301.46,Employer,PAY,Income,Salary
T37328,338277625676,2025-04-02,-1826.0,LandlordRent,HOU,Housing,Rent
T03953,619153465976,2025-04-08,-92.45,Grocer,GRS,Food,Groceries
T89961,619153465976,2025-04-21,-40.67,Grocer,GRS,Food,Groceries
T10605,619153465976,2025-04-13,-33.71,Grocer,GRS,Food,Groceries
T82733,619153465976,2025-04-26,-65.55,Grocer,GRS,Food,Groceries
T25089,619153465976,2025-04-03,-95.45,Grocer,GRS,Food,Groceries
T50345,342393232906,2025-04-22,-93.78,Grocer,GRS,Food,Groceries
T08419,342393232906,2025-04-15,-36.33,Grocer,GRS,Food,Groceries
T05338,338277625676,2025-04-12,-99.17,Grocer,GRS,Food,Groceries
T16553,342393232906,2025-04-17,-40.87,Restaurant,DIN,Food,Dining
T95527,619153465976,2025-04-22,-59.06,Restaurant,DIN,Food,Dining
T96662,338277625676,2025-04-26,-20.14,Restaurant,DIN,Food,Dining
T35827,342393232906,2025-04-09,-99.41,Pepco,UTL,Utilities,Pepco
T22604,342393232906,2025-04-11,-77.17,Verizon,UTL,Utilities,Verizon
T47549,619153465976,2025-05-15,2045.5,Employer,PAY,Income,Salary
T69468,338277625676,2025-05-29,2551.07,Employer,PAY,Income,Salary
T47873,619153465976,2025-05-02,-2699.0,LandlordRent,HOU,Housing,Rent
T81588,619153465976,2025-05-05,-116.32,Grocer,GRS,Food,Groceries
T16351,342393232906,2025-05-16,-74.23,Grocer,GRS,Food,Groceries
T89430,619153465976,2025-05-25,-54.42,Grocer,GRS,Food,Groceries
T91671,342393232906,2025-05-10,-40.64,Grocer,GRS,Food,Groceries
T30899,619153465976,2025-05-11,-112.51,Grocer,GRS,Food,Groceries
T03989,619153465976,2025-05-11,-97.15,Grocer,GRS,Food,Groceries
T16041,342393232906,2025-05-12,-32.76,Grocer,GRS,Food,Groceries
T49463,338277625676,2025-05-12,-49.54,Restaurant,DIN,Food,Dining
T92329,619153465976,2025-05-21,-11.08,Restaurant,DIN,Food,Dining
T26559,342393232906,2025-05-19,-24.9,Restaurant,DIN,Food,Dining
T78844,342393232906,2025-05-24,-12.68,Restaurant,DIN,Food,Dining
T76993,619153465976,2025-05-23,-36.87,Restaurant,DIN,Food,Dining
T36555,619153465976,2025-05-06,-90.67,Pepco,UTL,Utilities,Pepco
T46830,619153465976,2025-05-07,-118.01,Verizon,UTL,Utilities,Verizon
T54771,338277625676,2025-06-15,2688.21,Employer,PAY,Income,Salary
T62618,342393232906,2025-06-29,2406.58,Employer,PAY,Income,Salary
T60347,338277625676,2025-06-02,-2720.0,LandlordRent,HOU,Housing,Rent
T89726,338277625676,2025-06-23,-22.57,Grocer,GRS,Food,Groceries
T77287,338277625676,2025-06-14,-38.95,Grocer,GRS,Food,Groceries
T42805,342393232906,2025-06-14,-42.03,Grocer,GRS,Food,Groceries
T36459,619153465976,2025-06-12,-36.57,Grocer,GRS,Food,Groceries
T28884,338277625676,2025-06-17,-43.36,Grocer,GRS,Food,Groceries
T61337,619153465976,2025-06-04,-108.65,Grocer,GRS,Food,Groceries
T59003,619153465976,2025-06-24,-27.36,Restaurant,DIN,Food,Dining
T90306,619153465976,2025-06-08,-44.91,Restaurant,DIN,Food,Dining
T52369,338277625676,2025-06-10,-35.4,Restaurant,DIN,Food,Dining
T50226,338277625676,2025-06-23,-17.09,Restaurant,DIN,Food,Dining
T18713,619153465976,2025-06-12,-16.5,Restaurant,DIN,Food,Dining
T03943,619153465976,2025-06-25,-13.48,Restaurant,DIN,Food,Dining
T27549,338277625676,2025-06-16,-149.55,Pepco,UTL,Utilities,Pepco
T65896,342393232906,2025-06-17,-91.11,Verizon,UTL,Utilities,Verizon
T30076,342393232906,2025-07-15,2966.42,Employer,PAY,Income,Salary
T74943,619153465976,2025-07-29,2467.93,Employer,PAY,Income,Salary
T15679,338277625676,2025-07-02,-2773.0,LandlordRent,HOU,Housing,Rent
T61057,338277625676,2025-07-10,-73.76,Grocer,GRS,Food,Groceries
T53918,619153465976,2025-07-16,-29.39,Grocer,GRS,Food,Groceries
T14723,338277625676,2025-07-05,-116.29,Grocer,GRS,Food,Groceries
T30682,342393232906,2025-07-25,-107.48,Grocer,GRS,Food,Groceries
T90902,619153465976,2025-07-10,-20.69,Grocer,GRS,Food,Groceries
T24199,342393232906,2025-07-22,-47.09,Restaurant,DIN,Food,Dining
T33024,342393232906,2025-07-20,-58.34,Restaurant,DIN,Food,Dining
T98547,619153465976,2025-07-14,-27.37,Restaurant,DIN,Food,Dining
T14238,342393232906,2025-07-21,-37.48,Restaurant,DIN,Food,Dining
T89007,342393232906,2025-07-12,-142.56,Pepco,UTL,Utilities,Pepco
T87752,619153465976,2025-07-18,-92.91,Verizon,UTL,Utilities,Verizon
T33595,338277625676,2025-08-15,2482.72,Employer,PAY,Income,Salary
T16937,619153465976,2025-08-29,2444.66,Employer,PAY,Income,Salary
T43034,338277625676,2025-08-02,-2158.0,LandlordRent,HOU,Housing,Rent
T60960,619153465976,2025-08-11,-88.84,Grocer,GRS,Food,Groceries
T58741,342393232906,2025-08-23,-58.14,Grocer,GRS,Food,Groceries
T88101,338277625676,2025-08-19,-114.25,Grocer,GRS,Food,Groceries
T57921,619153465976,2025-08-19,-82.52,Grocer,GRS,Food,Groceries
T41960,338277625676,2025-08-23,-78.92,Grocer,GRS,Food,Groceries
T81483,338277625676,2025-08-11,-99.05,Grocer,GRS,Food,Groceries
T00431,338277625676,2025-08-26,-39.69,Restaurant,DIN,Food,Dining
T71804,338277625676,2025-08-15,-26.27,Restaurant,DIN,Food,Dining
T77095,338277625676,2025-08-20,-34.19,Restaurant,DIN,Food,Dining
T47198,619153465976,2025-08-10,-99.54,Pepco,UTL,Utilities,Pepco
T05726,619153465976,2025-08-19,-119.07,Verizon,UTL,Utilities,Verizon
T86916,619153465976,2025-09-15,2204.27,Employer,PAY,Income,Salary
T11343,338277625676,2025-09-29,2252.38,Employer,PAY,Income,Salary
T74531,342393232906,2025-09-02,-2203.0,LandlordRent,HOU,Housing,Rent
T82849,338277625676,2025-09-03,-62.19,Grocer,GRS,Food,Groceries
T48011,342393232906,2025-09-06,-86.99,Grocer,GRS,Food,Groceries
T94829,338277625676,2025-09-15,-62.87,Grocer,GRS,Food,Groceries
T39045,619153465976,2025-09-09,-85.11,Grocer,GRS,Food,Groceries
T51027,619153465976,2025-09-19,-52.44,Grocer,GRS,Food,Groceries
T57694,342393232906,2025-09-18,-50.76,Grocer,GRS,Food,Groceries
T57560,619153465976,2025-09-05,-90.22,Grocer,GRS,Food,Groceries
T26085,342393232906,2025-09-12,-88.23,Grocer,GRS,Food,Groceries
T31681,338277625676,2025-09-14,-43.31,Restaurant,DIN,Food,Dining
T16368,342393232906,2025-09-11,-33.66,Restaurant,DIN,Food,Dining
T72816,619153465976,2025-09-27,-18.27,Restaurant,DIN,Food,Dining
T80896,619153465976,2025-09-25,-34.8,Restaurant,DIN,Food,Dining
T57471,342393232906,2025-09-12,-120.65,Pepco,UTL,Utilities,Pepco
T83994,338277625676,2025-09-06,-96.02,Verizon,UTL,Utilities,Verizon
T93089,338277625676,2025-10-15,2195.65,Employer,PAY,Income,Salary
T50555,338277625676,2025-10-29,2566.16,Employer,PAY,Income,Salary
T41564,342393232906,2025-10-02,-1842.0,LandlordRent,HOU,Housing,Rent
T94215,338277625676,2025-10-07,-104.83,Grocer,GRS,Food,Groceries
T74936,619153465976,2025-10-05,-26.6,Grocer,GRS,Food,Groceries
T94444,619153465976,2025-10-25,-40.41,Grocer,GRS,Food,Groceries
T69949,342393232906,2025-10-16,-82.63,Grocer,GRS,Food,Groceries
T04114,619153465976,2025-10-23,-98.63,Grocer,GRS,Food,Groceries
T77263,619153465976,2025-10-10,-31.37,Restaurant,DIN,Food,Dining
T29057,338277625676,2025-10-23,-24.99,Restaurant,DIN,Food,Dining
T48729,619153465976,2025-10-26,-32.75,Restaurant,DIN,Food,Dining
T71782,619153465976,2025-10-10,-47.14,Restaurant,DIN,Food,Dining
T81027,338277625676,2025-10-18,-40.92,Restaurant,DIN,Food,Dining
T60712,619153465976,2025-10-03,-19.66,Restaurant,DIN,Food,Dining
T23296,338277625676,2025-10-10,-21.32,Restaurant,DIN,Food,Dining
T10919,338277625676,2025-10-11,-173.82,Pepco,UTL,Utilities,Pepco
T15484,342393232906,2025-10-15,-143.63,Verizon,UTL,Utilities,Verizon
T39183,976625028660,2024-11-15,2373.88,Employer,PAY,Income,Salary
T74703,742190971608,2024-11-29,2802.11,Employer,PAY,Income,Salary
T21761,880072590384,2024-11-02,-2237.0,LandlordRent,HOU,Housing,Rent
T54871,742190971608,2024-11-05,-93.22,Grocer,GRS,Food,Groceries
T07563,976625028660,2024-11-05,-42.09,Grocer,GRS,Food,Groceries
T21687,742190971608,2024-11-25,-101.13,Grocer,GRS,Food,Groceries
T74824,742190971608,2024-11-11,-40.78,Grocer,GRS,Food,Groceries
T24184,880072590384,2024-11-23,-37.06,Grocer,GRS,Food,Groceries
T48156,880072590384,2024-11-03,-106.33,Grocer,GRS,Food,Groceries
T51813,742190971608,2024-11-10,-94.9,Grocer,GRS,Food,Groceries
T90155,880072590384,2024-11-06,-40.5,Restaurant,DIN,Food,Dining
T00359,880072590384,2024-11-06,-55.82,Restaurant,DIN,Food,Dining
T66190,742190971608,2024-11-23,-45.88,Restaurant,DIN,Food,Dining
T75108,880072590384,2024-11-12,-55.92,Restaurant,DIN,Food,Dining
T93579,880072590384,2024-11-10,-85.51,Pepco,UTL,Utilities,Pepco
T67974,742190971608,2024-11-13,-123.81,Verizon,UTL,Utilities,Verizon
T77514,742190971608,2024-12-15,2623.57,Employer,PAY,Income,Salary
T15601,742190971608,2024-12-29,2457.91,Employer,PAY,Income,Salary
T25948,880072590384,2024-12-02,-2752.0,LandlordRent,HOU,Housing,Rent
T30907,976625028660,2024-12-11,-69.35,Grocer,GRS,Food,Groceries
T71636,742190971608,2024-12-21,-75.02,Grocer,GRS,Food,Groceries
T15470,976625028660,2024-12-04,-30.15,Grocer,GRS,Food,Groceries
T61669,880072590384,2024-12-27,-58.97,Grocer,GRS,Food,Groceries
T49921,880072590384,2024-12-19,-98.86,Grocer,GRS,Food,Groceries
T03840,742190971608,2024-12-05,-77.35,Grocer,GRS,Food,Groceries
T35378,880072590384,2024-12-19,-96.64,Grocer,GRS,Food,Groceries
T00029,880072590384,2024-12-10,-73.64,Grocer,GRS,Food,Groceries
T99813,976625028660,2024-12-20,-23.69,Restaurant,DIN,Food,Dining
T06652,742190971608,2024-12-12,-19.83,Restaurant,DIN,Food,Dining
T55204,880072590384,2024-12-21,-28.67,Restaurant,DIN,Food,Dining
T84757,880072590384,2024-12-04,-31.43,Restaurant,DIN,Food,Dining
T81963,742190971608,2024-12-06,-103.65,Pepco,UTL,Utilities,Pepco
T74714,880072590384,2024-12-10,-174.3,Verizon,UTL,Utilities,Verizon
T74834,742190971608,2025-01-15,2418.28,Employer,PAY,Income,Salary
T13051,880072590384,2025-01-29,1798.67,Employer,PAY,Income,Salary
T88702,880072590384,2025-01-02,-2437.0,LandlordRent,HOU,Housing,Rent
T59231,742190971608,2025-01-04,-24.31,Grocer,GRS,Food,Groceries
T62519,742190971608,2025-01-21,-82.57,Grocer,GRS,Food,Groceries
T28477,976625028660,2025-01-27,-112.64,Grocer,GRS,Food,Groceries
T11742,880072590384,2025-01-12,-20.04,Grocer,GRS,Food,Groceries
T48201,880072590384,2025-01-03,-44.28,Grocer,GRS,Food,Groceries
T76813,976625028660,2025-01-25,-71.56,Grocer,GRS,Food,Groceries
T99731,880072590384,2025-01-03,-92.32,Grocer,GRS,Food,Groceries
T98744,976625028660,2025-01-06,-47.57,Grocer,GRS,Food,Groceries
T22557,742190971608,2025-01-05,-39.43,Restaurant,DIN,Food,Dining
T42425,880072590384,2025-01-13,-18.43,Restaurant,DIN,Food,Dining
T28210,976625028660,2025-01-08,-28.28,Restaurant,DIN,Food,Dining
T86833,880072590384,2025-01-06,-32.74,Restaurant,DIN,Food,Dining
T91911,880072590384,2025-01-12,-52.75,Restaurant,DIN,Food,Dining
T06572,742190971608,2025-01-14,-21.22,Restaurant,DIN,Food,Dining
T17707,880072590384,2025-01-12,-41.13,Restaurant,DIN,Food,Dining
T21558,976625028660,2025-01-17,-61.28,Pepco,UTL,Utilities,Pepco
T67916,742190971608,2025-01-07,-153.54,Verizon,UTL,Utilities,Verizon
T21120,880072590384,2025-02-15,2639.29,Employer,PAY,Income,Salary
T35397,880072590384,2025-03-01,2542.57,Employer,PAY,Income,Salary
T31620,742190971608,2025-02-02,-2387.0,LandlordRent,HOU,Housing,Rent
T06844,742190971608,2025-02-24,-112.9,Grocer,GRS,Food,Groceries
T93710,880072590384,2025-02-12,-51.48,Grocer,GRS,Food,Groceries
T61556,976625028660,2025-02-19,-100.17,Grocer,GRS,Food,Groceries
T57912,976625028660,2025-02-23,-31.9,Grocer,GRS,Food,Groceries
T27446,976625028660,2025-02-19,-96.42,Grocer,GRS,Food,Groceries
T67581,976625028660,2025-02-17,-59.54,Grocer,GRS,Food,Groceries
T71539,976625028660,2025-02-06,-44.79,Restaurant,DIN,Food,Dining
T27415,976625028660,2025-02-23,-34.29,Restaurant,DIN,Food,Dining
T96921,742190971608,2025-02-27,-26.56,Restaurant,DIN,Food,Dining
T20548,976625028660,2025-02-21,-40.69,Restaurant,DIN,Food,Dining
T64742,976625028660,2025-02-06,-27.15,Restaurant,DIN,Food,Dining
T95020,742190971608,2025-02-18,-58.12,Pepco,UTL,Utilities,Pepco
T47492,742190971608,2025-02-08,-125.2,Verizon,UTL,Utilities,Verizon
T61621,976625028660,2025-03-15,2403.78,Employer,PAY,Income,Salary
T35895,880072590384,2025-03-29,2089.28,Employer,PAY,Income,Salary
T92057,742190971608,2025-03-02,-2134.0,LandlordRent,HOU,Housing,Rent
T53906,976625028660,2025-03-24,-101.33,Grocer,GRS,Food,Groceries
T01230,742190971608,2025-03-19,-110.86,Grocer,GRS,Food,Groceries
T70216,976625028660,2025-03-06,-81.45,Grocer,GRS,Food,Groceries
T47446,742190971608,2025-03-22,-90.33,Grocer,GRS,Food,Groceries
T88690,880072590384,2025-03-11,-90.68,Grocer,GRS,Food,Groceries
T32968,976625028660,2025-03-03,-67.41,Grocer,GRS,Food,Groceries
T90485,742190971608,2025-03-17,-82.62,Grocer,GRS,Food,Groceries
T63648,976625028660,2025-03-23,-31.92,Grocer,GRS,Food,Groceries
T77147,880072590384,2025-03-18,-19.18,Restaurant,DIN,Food,Dining
T17188,880072590384,2025-03-10,-57.23,Restaurant,DIN,Food,Dining
